Sort order,Dog_Name,Dog_Breed,Location_masked,Latitude_masked,Latitude_masked,Longitude_masked,Neighborhood,
1266,Luna,German Shepherd,"(42.36255551, -71.11245453)",42.36255551,42.36255551,-71.11245453,Riverside,
4897,Boone,Golden Doodle,"(42.36254071, -71.11135492)",42.36254071,42.36254071,-71.11135492,Cambridgeport,
4281,Darwin,Cockapoo,"(42.36253119, -71.10497114)",42.36253119,42.36253119,-71.10497114,Cambridgeport,
2193,Sunny,Chihuahua,"(42.36248839, -71.11139309)",42.36248839,42.36248839,-71.11139309,Cambridgeport,
2069,June,Labrador Retriever,"(42.36246612, -71.10763953)",42.36246612,42.36246612,-71.10763953,Riverside,
3662,Otis,Springer Spaniel Mix,"(42.36244926, -71.1071293)",42.36244926,42.36244926,-71.1071293,Cambridgeport,
2515,Franklin,French Bulldog,"(42.36244575, -71.102473)",42.36244575,42.36244575,-71.102473,Cambridgeport,
3401,Skip,Australian Cattle Dog,"(42.36242541, -71.10778268)",42.36242541,42.36242541,-71.10778268,Riverside,
2129,Sani,Soft Coated Wheaten Terrier,"(42.36239956, -71.10441585)",42.36239956,42.36239956,-71.10441585,Cambridgeport,
1054,Charlie,French Bulldog,"(42.36238528, -71.08416891)",42.36238528,42.36238528,-71.08416891,East Cambridge,
1724,Luna,Husky,"(42.36237763, -71.11000047)",42.36237763,42.36237763,-71.11000047,Riverside,
4881,Rosie,Schnauzer / Terrier Mix,"(42.36236213, -71.11348459)",42.36236213,42.36236213,-71.11348459,Riverside,
4073,Woody,Golden Retriever Mix,"(42.36235996, -71.10453517)",42.36235996,42.36235996,-71.10453517,Cambridgeport,
962,Nora,Cavalier King Charles Spaniel,"(42.36235127, -71.10687014)",42.36235127,42.36235127,-71.10687014,Cambridgeport,
1792,Bobo,Chihuahua,"(42.36234242, -71.10477697)",42.36234242,42.36234242,-71.10477697,Cambridgeport,
2552,Franklin,French Buldog,"(42.36227838, -71.10257005)",42.36227838,42.36227838,-71.10257005,Cambridgeport,
522,Triscuit,Sato,"(42.36227263, -71.10690525)",42.36227263,42.36227263,-71.10690525,Cambridgeport,
4538,Jackie,LABRADOR RETRIEVER,"(42.36226988, -71.08416908)",42.36226988,42.36226988,-71.08416908,East Cambridge,
692,Thatcher,Labrador Retriever,"(42.36224768, -71.10747802)",42.36224768,42.36224768,-71.10747802,Cambridgeport,
2175,Gracie Irene,Scottish Terrier,"(42.36223896, -71.08298857)",42.36223896,42.36223896,-71.08298857,East Cambridge,
56,Nerello,Terrier,"(42.36221078, -71.10979972)",42.36221078,42.36221078,-71.10979972,Cambridgeport,
3153,Buddy,Labrador Retriever,"(42.36220983, -71.1092736)",42.36220983,42.36220983,-71.1092736,Cambridgeport,
677,Kai,Golden Retriever,"(42.36220839, -71.10525884)",42.36220839,42.36220839,-71.10525884,Cambridgeport,
4763,Bishop,Standard Poodle,"(42.36219639, -71.10956425)",42.36219639,42.36219639,-71.10956425,Cambridgeport,
783,Daisy,Mix,"(42.36218561, -71.11218293)",42.36218561,42.36218561,-71.11218293,Cambridgeport,
2841,Sparky,Poodle,"(42.36216315, -71.10293826)",42.36216315,42.36216315,-71.10293826,Cambridgeport,
3310,Zephyr,Whippet,"(42.36214036, -71.10626768)",42.36214036,42.36214036,-71.10626768,Cambridgeport,
3857,Dozer,Pointer,"(42.36213886, -71.11298591)",42.36213886,42.36213886,-71.11298591,Cambridgeport,
1162,Lucy,Puggle,"(42.36212347, -71.08347586)",42.36212347,42.36212347,-71.08347586,East Cambridge,
2222,Millie,Mix,"(42.36210518, -71.11020927)",42.36210518,42.36210518,-71.11020927,Cambridgeport,
4208,Mame,Golden Doodle,"(42.36209054, -71.10987343)",42.36209054,42.36209054,-71.10987343,Cambridgeport,
572,Banjo,Min Australian Shepherd,"(42.36208224, -71.10842536)",42.36208224,42.36208224,-71.10842536,Cambridgeport,
4260,Rupert,Corgi,"(42.36206379, -71.10653218)",42.36206379,42.36206379,-71.10653218,Cambridgeport,
1782,Jazz,Dachshund,"(42.36204442, -71.11035946)",42.36204442,42.36204442,-71.11035946,Cambridgeport,
1127,Ollie,Labrador Retriever,"(42.36204422, -71.1095485)",42.36204422,42.36204422,-71.1095485,Riverside,
336,Hennessy,Pit Bull,"(42.36202332, -71.11265992)",42.36202332,42.36202332,-71.11265992,Riverside,
488,Louie,Poodle,"(42.36199321, -71.07689533)",42.36199321,42.36199321,-71.07689533,East Cambridge,
3896,Busy,Cairn Terr.,"(42.36197889, -71.10832262)",42.36197889,42.36197889,-71.10832262,Cambridgeport,
2112,Rosie,Black Lab Mix,"(42.36197725, -71.10431078)",42.36197725,42.36197725,-71.10431078,Cambridgeport,
3703,Kobe,Pit Bull,"(42.36197097, -71.10892049)",42.36197097,42.36197097,-71.10892049,Cambridgeport,
1973,Max,Golden Retriever,"(42.36196296, -71.10528417)",42.36196296,42.36196296,-71.10528417,Cambridgeport,
1811,Babette,Miniature Bull Terrier,"(42.36196199, -71.08351815)",42.36196199,42.36196199,-71.08351815,East Cambridge,
4230,Alice,Lab Shepherd Mix,"(42.36194729, -71.10897246)",42.36194729,42.36194729,-71.10897246,Cambridgeport,
2723,Bay,Pit,"(42.36193243, -71.10495513)",42.36193243,42.36193243,-71.10495513,Cambridgeport,
4992,Jerry,Border Collie,"(42.36188026, -71.10138629)",42.36188026,42.36188026,-71.10138629,Cambridgeport,
1088,Pacy,Schnoodle,"(42.36185615, -71.10765395)",42.36185615,42.36185615,-71.10765395,Cambridgeport,
1885,Sammy Ballester,Labrador Retriever,"(42.36184081, -71.11695883)",42.36184081,42.36184081,-71.11695883,Cambridgeport,
2197,Monkey,Terrier,"(42.36183161, -71.10571736)",42.36183161,42.36183161,-71.10571736,Cambridgeport,
1065,Buddy,Bichon Frise,"(42.36182946, -71.10996275)",42.36182946,42.36182946,-71.10996275,Cambridgeport,
2555,Max,Mix,"(42.36181885, -71.10980125)",42.36181885,42.36181885,-71.10980125,Cambridgeport,
2281,Hunter,Weimaramer,"(42.36180232, -71.10805598)",42.36180232,42.36180232,-71.10805598,Cambridgeport,
315,Wally,Sato,"(42.36179834, -71.11144254)",42.36179834,42.36179834,-71.11144254,Cambridgeport,
2690,Blackie,Shih Tzu,"(42.36179372, -71.1024641)",42.36179372,42.36179372,-71.1024641,Cambridgeport,
2417,Moose,Poodle,"(42.36179342, -71.10849081)",42.36179342,42.36179342,-71.10849081,Cambridgeport,
2396,Boysie,Beagle,"(42.36178683, -71.10378249)",42.36178683,42.36178683,-71.10378249,Cambridgeport,
2201,Max,Boston Ter,"(42.36178601, -71.10870811)",42.36178601,42.36178601,-71.10870811,Cambridgeport,
3685,Maggie,Labrador Retriever,"(42.36178024, -71.10677843)",42.36178024,42.36178024,-71.10677843,Cambridgeport,
1983,Sassy,Border Collie,"(42.36177443, -71.10901301)",42.36177443,42.36177443,-71.10901301,Cambridgeport,
2247,Lucy,Chihuahua,"(42.36176314, -71.10525076)",42.36176314,42.36176314,-71.10525076,Cambridgeport,
900,Jimi,Bulldog,"(42.36175218, -71.10186185)",42.36175218,42.36175218,-71.10186185,Cambridgeport,
3336,Daisy,Pug,"(42.36174637, -71.10825012)",42.36174637,42.36174637,-71.10825012,Cambridgeport,
4204,Andre,Toy Poodle,"(42.36171743, -71.11004316)",42.36171743,42.36171743,-71.11004316,Cambridgeport,
1215,Kai,Vizsla,"(42.36170438, -71.10840932)",42.36170438,42.36170438,-71.10840932,Cambridgeport,
2344,Remi,German Shorthair Pointer,"(42.36170142, -71.11215904)",42.36170142,42.36170142,-71.11215904,Cambridgeport,
81,Chewie,Tibetan Spaniel,"(42.36163869, -71.10865634)",42.36163869,42.36163869,-71.10865634,Cambridgeport,
2992,Rob,Border Collie,"(42.36163776, -71.10709752)",42.36163776,42.36163776,-71.10709752,Cambridgeport,
2178,Django,English Bulldog,"(42.36162909, -71.10200416)",42.36162909,42.36162909,-71.10200416,Cambridgeport,
1377,Enzo,Unknown,"(42.36161533, -71.10833959)",42.36161533,42.36161533,-71.10833959,Cambridgeport,
3159,Titan,Puggle,"(42.36159252, -71.10932158)",42.36159252,42.36159252,-71.10932158,Cambridgeport,
2145,Wilson,Labrador Retriever,"(42.36156818, -71.10182349)",42.36156818,42.36156818,-71.10182349,Cambridgeport,
294,Macy,Mix,"(42.36156785, -71.10730791)",42.36156785,42.36156785,-71.10730791,Cambridgeport,
4732,Sidney Canela,MINIATURE POODLE,"(42.36156328, -71.10523431)",42.36156328,42.36156328,-71.10523431,Cambridgeport,
3919,Sweet Dill Pickle,Pit Bull,"(42.36154515, -71.10499242)",42.36154515,42.36154515,-71.10499242,Cambridgeport,
3622,Lucy,Cockapoo,"(42.36150734, -71.10826834)",42.36150734,42.36150734,-71.10826834,Cambridgeport,
3102,Echo,Tibetan Terrier,"(42.36149593, -71.111336)",42.36149593,42.36149593,-71.111336,Cambridgeport,
1281,Pumba,Pomeranian,"(42.36144744, -71.11365683)",42.36144744,42.36144744,-71.11365683,Riverside,
4411,Remi,Border Terr,"(42.36135672, -71.10760899)",42.36135672,42.36135672,-71.10760899,Cambridgeport,
217,Milo,West Highland White Terrier,"(42.36134801, -71.10369094)",42.36134801,42.36134801,-71.10369094,Cambridgeport,
3090,June,Labrador Retriever,"(42.36134384, -71.11096264)",42.36134384,42.36134384,-71.11096264,Cambridgeport,
1611,Maya,German Shepherd,"(42.36133438, -71.11181209)",42.36133438,42.36133438,-71.11181209,Cambridgeport,
1079,Milo,West Highland White Terrier,"(42.36131998, -71.10608329)",42.36131998,42.36131998,-71.10608329,Cambridgeport,
1866,Zeus,German Shepherd,"(42.36129575, -71.106162)",42.36129575,42.36129575,-71.106162,Cambridgeport,
3426,Milo,Chihuahua,"(42.36128556, -71.10438638)",42.36128556,42.36128556,-71.10438638,Cambridgeport,
1231,Sinbad,Mix,"(42.36127804, -71.10346328)",42.36127804,42.36127804,-71.10346328,Cambridgeport,
2034,Django,Mixed Breed,"(42.36123822, -71.11010136)",42.36123822,42.36123822,-71.11010136,Cambridgeport,
1964,Finn,Flat Coat Retr Mix,"(42.36122541, -71.11053533)",42.36122541,42.36122541,-71.11053533,Cambridgeport,
2102,Razzie,Labrador Retriever,"(42.36118711, -71.10696655)",42.36118711,42.36118711,-71.10696655,Cambridgeport,
444,Remy,Laborador Retriever,"(42.36116457, -71.108131)",42.36116457,42.36116457,-71.108131,Cambridgeport,
4824,Fiona,Shih Tzu,"(42.36115588, -71.10858616)",42.36115588,42.36115588,-71.10858616,Cambridgeport,
1716,Sophie,Labrador Retriever,"(42.36114176, -71.10982798)",42.36114176,42.36114176,-71.10982798,Cambridgeport,
2679,Umi,Labrador Retriever,"(42.36113896, -71.10841864)",42.36113896,42.36113896,-71.10841864,Cambridgeport,
4299,Ella,Poodle,"(42.36113825, -71.10797345)",42.36113825,42.36113825,-71.10797345,Cambridgeport,
605,Nellie,Beagle,"(42.36113198, -71.10852009)",42.36113198,42.36113198,-71.10852009,Cambridgeport,
4711,Compass,Shepherd Mix,"(42.36112777, -71.10629313)",42.36112777,42.36112777,-71.10629313,Cambridgeport,
1260,Cola,Huskey Mixed,"(42.36112719, -71.10441089)",42.36112719,42.36112719,-71.10441089,Cambridgeport,
1573,Lulu,Sato,"(42.36112438, -71.1037628)",42.36112438,42.36112438,-71.1037628,Cambridgeport,
242,Winter,German Shepherd,"(42.36111715, -71.1080205)",42.36111715,42.36111715,-71.1080205,Cambridgeport,
1216,Belle,Husky,"(42.36111312, -71.11228302)",42.36111312,42.36111312,-71.11228302,Cambridgeport,
4428,Choloe,Lab Mix,"(42.36110619, -71.10941011)",42.36110619,42.36110619,-71.10941011,Cambridgeport,
1657,Taz,Australian Shepherd,"(42.36110036, -71.10970499)",42.36110036,42.36110036,-71.10970499,Cambridgeport,
3419,Noah Blue,Blue Nose American Staffordshire Ter,"(42.36109385, -71.10446863)",42.36109385,42.36109385,-71.10446863,Cambridgeport,
1715,Chucho,American Hairless Terrier,"(42.36108254, -71.08896223)",42.36108254,42.36108254,-71.08896223,Area 2/MIT,
2162,Nala,Pit Bull,"(42.36105424, -71.11716803)",42.36105424,42.36105424,-71.11716803,Cambridgeport,
2484,Marley,Flat Coated Retriever,"(42.36105386, -71.10830868)",42.36105386,42.36105386,-71.10830868,Cambridgeport,
4275,Russell,English Springer Spaniel,"(42.36105103, -71.11719139)",42.36105103,42.36105103,-71.11719139,Cambridgeport,
2008,Violet,Sato,"(42.36102752, -71.11201381)",42.36102752,42.36102752,-71.11201381,Cambridgeport,
2935,Cloey,Pug,"(42.36102116, -71.10925672)",42.36102116,42.36102116,-71.10925672,Cambridgeport,
3760,Buddy,Cocker Spaniel,"(42.36097579, -71.08656205)",42.36097579,42.36097579,-71.08656205,Area 2/MIT,
2519,Ace,Labrador Retriever,"(42.36097012, -71.1150956)",42.36097012,42.36097012,-71.1150956,Riverside,
3861,Charlie,Chihuahua,"(42.36092601, -71.11120183)",42.36092601,42.36092601,-71.11120183,Cambridgeport,
4207,Moby,Greyhound,"(42.36092445, -71.10731408)",42.36092445,42.36092445,-71.10731408,Cambridgeport,
4562,Charlie,Border Collie,"(42.36091598, -71.11076724)",42.36091598,42.36091598,-71.11076724,Cambridgeport,
2766,Pepper,Beagle,"(42.36088732, -71.11330848)",42.36088732,42.36088732,-71.11330848,Cambridgeport,
4508,Milo,Beagle Mix,"(42.36084316, -71.10601852)",42.36084316,42.36084316,-71.10601852,Cambridgeport,
988,Roux,Cairn Teriier,"(42.36081627, -71.10707767)",42.36081627,42.36081627,-71.10707767,Cambridgeport,
269,Sphinx,English Labrador,"(42.36081468, -71.10146708)",42.36081468,42.36081468,-71.10146708,Cambridgeport,
3903,Lotus,Poodle,"(42.36079554, -71.10911665)",42.36079554,42.36079554,-71.10911665,Cambridgeport,
4175,Charlie,Border Terr,"(42.36077363, -71.11159033)",42.36077363,42.36077363,-71.11159033,Cambridgeport,
4660,,,"(42.36076858, -71.10560405)",42.36076858,42.36076858,-71.10560405,Cambridgeport,
1941,Krinkle,Maltese,"(42.36076676, -71.11141089)",42.36076676,42.36076676,-71.11141089,Cambridgeport,
4289,Coco,Basenji,"(42.36074907, -71.10944306)",42.36074907,42.36074907,-71.10944306,Cambridgeport,
578,Hitch,Maltese,"(42.36074811, -71.10658342)",42.36074811,42.36074811,-71.10658342,Cambridgeport,
301,Max,Sato,"(42.36073832, -71.10544636)",42.36073832,42.36073832,-71.10544636,Cambridgeport,
795,Mazy,Lab Border Collie Mix,"(42.36067934, -71.10722245)",42.36067934,42.36067934,-71.10722245,Cambridgeport,
2882,Pascal,Cockerpoo,"(42.36067231, -71.10753945)",42.36067231,42.36067231,-71.10753945,Cambridgeport,
2046,Shadow,Mix,"(42.36066889, -71.11027792)",42.36066889,42.36066889,-71.11027792,Cambridgeport,
1196,Rebel,Chihuahua Mix,"(42.36065916, -71.11229542)",42.36065916,42.36065916,-71.11229542,Cambridgeport,
4295,Kate,Beagle Mix,"(42.36063882, -71.10493994)",42.36063882,42.36063882,-71.10493994,Cambridgeport,
3711,Oscar,Pug,"(42.36060999, -71.1058555)",42.36060999,42.36060999,-71.1058555,Cambridgeport,
2948,Coco,Chihuahua Mix,"(42.36058796, -71.10729756)",42.36058796,42.36058796,-71.10729756,Cambridgeport,
3055,Mango,Welsh Corgi - Pembroke,"(42.36057105, -71.11274295)",42.36057105,42.36057105,-71.11274295,Cambridgeport,
3716,Beamer,Pit Bull,"(42.36056947, -71.10563344)",42.36056947,42.36056947,-71.10563344,Cambridgeport,
2445,Dash,Springer Spaniel,"(42.36054761, -71.10935743)",42.36054761,42.36054761,-71.10935743,Cambridgeport,
4521,Iris,Chihuahua,"(42.36054567, -71.10948856)",42.36054567,42.36054567,-71.10948856,Cambridgeport,
4828,Delilah,LABRADOR Retriever,"(42.36053081, -71.10893964)",42.36053081,42.36053081,-71.10893964,Cambridgeport,
1948,Odie,Mix,"(42.36051921, -71.10574332)",42.36051921,42.36051921,-71.10574332,Cambridgeport,
3098,Molly,Poodle Mix,"(42.36051679, -71.11187816)",42.36051679,42.36051679,-71.11187816,Cambridgeport,
1544,Olive,Rhodesian Ridgeback,"(42.36050673, -71.11327261)",42.36050673,42.36050673,-71.11327261,Riverside,
621,Roux,Rhodesian Ridgeback,"(42.36047462, -71.11303028)",42.36047462,42.36047462,-71.11303028,Cambridgeport,
1541,Izzy,Spaniel,"(42.36046527, -71.10372815)",42.36046527,42.36046527,-71.10372815,Cambridgeport,
3166,Beau,Chihuahua,"(42.36045599, -71.11007918)",42.36045599,42.36045599,-71.11007918,Cambridgeport,
4909,Akadia,Maltese,"(42.36044898, -71.10525046)",42.36044898,42.36044898,-71.10525046,Cambridgeport,
3554,Jackson,Labrador Retriever,"(42.36044691, -71.11164764)",42.36044691,42.36044691,-71.11164764,Cambridgeport,
4641,Mem,MIXED,"(42.36044529, -71.11281889)",42.36044529,42.36044529,-71.11281889,Cambridgeport,
705,Teldra,Dachshund,"(42.36042436, -71.11171283)",42.36042436,42.36042436,-71.11171283,Cambridgeport,
1436,Rain,Labrador Retriever,"(42.36041848, -71.11157644)",42.36041848,42.36041848,-71.11157644,Cambridgeport,
963,Rocco,Maltese,"(42.36041324, -71.10669565)",42.36041324,42.36041324,-71.10669565,Cambridgeport,
3278,Dwight,Greyhound,"(42.36040344, -71.10411009)",42.36040344,42.36040344,-71.10411009,Cambridgeport,
1607,Leila,Pom/Chi Mix,"(42.36040166, -71.11447499)",42.36040166,42.36040166,-71.11447499,Cambridgeport,
4891,Ricky,Chihuahua,"(42.36038312, -71.10779074)",42.36038312,42.36038312,-71.10779074,Cambridgeport,
1826,Bailey,Boston Terrier,"(42.36037274, -71.10583679)",42.36037274,42.36037274,-71.10583679,Cambridgeport,
2764,George,Tibetan Terrier,"(42.36037243, -71.10890735)",42.36037243,42.36037243,-71.10890735,Cambridgeport,
4405,Savannah,American Eskimo,"(42.36036998, -71.10726109)",42.36036998,42.36036998,-71.10726109,Cambridgeport,
3912,Arrow,Poodle,"(42.36035777, -71.11422322)",42.36035777,42.36035777,-71.11422322,Cambridgeport,
1619,Shakedown,Shih Tzu Mix,"(42.36035736, -71.09798289)",42.36035736,42.36035736,-71.09798289,Cambridgeport,
3584,Sadie,American English Coonhound,"(42.36035182, -71.10024007)",42.36035182,42.36035182,-71.10024007,Cambridgeport,
3618,Khloe,Terrier,"(42.36033881, -71.10962165)",42.36033881,42.36033881,-71.10962165,Cambridgeport,
1106,,Shephard Mix,"(42.36030067, -71.11422745)",42.36030067,42.36030067,-71.11422745,Cambridgeport,
4771,Luna,Mix,"(42.36028423, -71.10690673)",42.36028423,42.36028423,-71.10690673,Cambridgeport,
1942,Bella,Maltese,"(42.36026052, -71.112801)",42.36026052,42.36026052,-71.112801,Cambridgeport,
537,Sammy,West High.Terr.,"(42.36024556, -71.10509319)",42.36024556,42.36024556,-71.10509319,Cambridgeport,
2626,Henderson,Labrador Retriever,"(42.36024199, -71.10701657)",42.36024199,42.36024199,-71.10701657,Cambridgeport,
2630,Ziggy,Long Hair Dachshund,"(42.36023925, -71.10867706)",42.36023925,42.36023925,-71.10867706,Cambridgeport,
820,Zach,Springer Spaniel,"(42.36023919, -71.10981925)",42.36023919,42.36023919,-71.10981925,Cambridgeport,
135,Ducky,Chihuahua,"(42.36023618, -71.10521185)",42.36023618,42.36023618,-71.10521185,Cambridgeport,
4070,Ray Ray,Mix,"(42.36018049, -71.10667525)",42.36018049,42.36018049,-71.10667525,Cambridgeport,
3959,Lola,Boxer,"(42.36017808, -71.1137976)",42.36017808,42.36017808,-71.1137976,Cambridgeport,
2110,Auri,Whippet,"(42.36014272, -71.10370418)",42.36014272,42.36014272,-71.10370418,Cambridgeport,
1980,Sofi,Bouvier Des Flanders,"(42.36012078, -71.1123976)",42.36012078,42.36012078,-71.1123976,Cambridgeport,
4575,Elmo,PAPILLON,"(42.36010043, -71.10351123)",42.36010043,42.36010043,-71.10351123,Cambridgeport,
4938,Finley,SHIH TZU MIXED,"(42.36009957, -71.11314464)",42.36009957,42.36009957,-71.11314464,Cambridgeport,
2485,Skye,Italian Greyhould,"(42.36008554, -71.10770609)",42.36008554,42.36008554,-71.10770609,Cambridgeport,
4004,Francis,Greyhound,"(42.36008217, -71.10547915)",42.36008217,42.36008217,-71.10547915,Cambridgeport,
1291,Laika,Miniature Poodle,"(42.36007343, -71.11098322)",42.36007343,42.36007343,-71.11098322,Cambridgeport,
1202,Alpine,Lab Mix,"(42.36005072, -71.10547318)",42.36005072,42.36005072,-71.10547318,Cambridgeport,
157,Annie,Husky / Mix,"(42.36004029, -71.11126038)",42.36004029,42.36004029,-71.11126038,Cambridgeport,
4774,Stanley,Golden Retriever,"(42.36002279, -71.09994004)",42.36002279,42.36002279,-71.09994004,Cambridgeport,
1784,Buckley,Labrador Retriever,"(42.36001011, -71.112699)",42.36001011,42.36001011,-71.112699,Cambridgeport,
2401,Cooper,German Shepherd,"(42.35997222, -71.10739036)",42.35997222,42.35997222,-71.10739036,Cambridgeport,
1483,Twinkie,Australian Shepherd,"(42.35997137, -71.11321854)",42.35997137,42.35997137,-71.11321854,Cambridgeport,
5024,Lulu,Aust Shep Mix,"(42.35996307, -71.10925028)",42.35996307,42.35996307,-71.10925028,Cambridgeport,
4232,Rommel,Labrador Retriever,"(42.35992798, -71.10530021)",42.35992798,42.35992798,-71.10530021,Cambridgeport,
2321,Moxie,Labrador Retriever Mix,"(42.35989901, -71.11145432)",42.35989901,42.35989901,-71.11145432,Cambridgeport,
932,Rosie,Cavachon,"(42.35989599, -71.10852618)",42.35989599,42.35989599,-71.10852618,Cambridgeport,
